combo_idx,latency_ms,combo_key,device_key,model_key,hw_name
0,5.49938,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,6.137097,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.563812,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.862229,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.343422,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.103401,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.180354,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.264332,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,6.263309,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.230669,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.811733,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.202125,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.844318,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.652965,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.463374,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.503938,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.28899,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.674361,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.358934,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.089167,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.070847,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.578624,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,6.070991,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.574215,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.476676,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.618265,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
0,5.975392,coral_devboard_edgetpu::efficientnet_edgetpu_s,coral_devboard_edgetpu,efficientnet_edgetpu_s,Coral Dev Board + Edge TPU
